Time(s),0.00Hz_dB,86.13Hz_dB,172.27Hz_dB,258.40Hz_dB,344.53Hz_dB,430.66Hz_dB,516.80Hz_dB,602.93Hz_dB,689.06Hz_dB,775.20Hz_dB,861.33Hz_dB,947.46Hz_dB,1033.59Hz_dB,1119.73Hz_dB,1205.86Hz_dB,1291.99Hz_dB,1378.12Hz_dB,1464.26Hz_dB,1550.39Hz_dB,1636.52Hz_dB,1722.66Hz_dB,1808.79Hz_dB,1894.92Hz_dB,1981.05Hz_dB,2067.19Hz_dB,2153.32Hz_dB,2239.45Hz_dB,2325.59Hz_dB,2411.72Hz_dB,2497.85Hz_dB,2583.98Hz_dB,2670.12Hz_dB,2756.25Hz_dB,2842.38Hz_dB,2928.52Hz_dB,3014.65Hz_dB,3100.78Hz_dB,3186.91Hz_dB,3273.05Hz_dB,3359.18Hz_dB,3445.31Hz_dB,3531.45Hz_dB,3617.58Hz_dB,3703.71Hz_dB,3789.84Hz_dB,3875.98Hz_dB,3962.11Hz_dB,4048.24Hz_dB,4134.38Hz_dB,4220.51Hz_dB,4306.64Hz_dB,4392.77Hz_dB,4478.91Hz_dB,4565.04Hz_dB,4651.17Hz_dB,4737.30Hz_dB,4823.44Hz_dB,4909.57Hz_dB,4995.70Hz_dB,5081.84Hz_dB,5167.97Hz_dB,5254.10Hz_dB,5340.23Hz_dB,5426.37Hz_dB,5512.50Hz_dB,5598.63Hz_dB,5684.77Hz_dB,5770.90Hz_dB,5857.03Hz_dB,5943.16Hz_dB,6029.30Hz_dB,6115.43Hz_dB,6201.56Hz_dB,6287.70Hz_dB,6373.83Hz_dB,6459.96Hz_dB,6546.09Hz_dB,6632.23Hz_dB,6718.36Hz_dB,6804.49Hz_dB,6890.62Hz_dB,6976.76Hz_dB,7062.89Hz_dB,7149.02Hz_dB,7235.16Hz_dB,7321.29Hz_dB,7407.42Hz_dB,7493.55Hz_dB,7579.69Hz_dB,7665.82Hz_dB,7751.95Hz_dB,7838.09Hz_dB,7924.22Hz_dB,8010.35Hz_dB,8096.48Hz_dB,8182.62Hz_dB,8268.75Hz_dB,8354.88Hz_dB,8441.02Hz_dB,8527.15Hz_dB,8613.28Hz_dB,8699.41Hz_dB,8785.55Hz_dB,8871.68Hz_dB,8957.81Hz_dB,9043.95Hz_dB,9130.08Hz_dB,9216.21Hz_dB,9302.34Hz_dB,9388.48Hz_dB,9474.61Hz_dB,9560.74Hz_dB,9646.88Hz_dB,9733.01Hz_dB,9819.14Hz_dB,9905.27Hz_dB,9991.41Hz_dB,10077.54Hz_dB,10163.67Hz_dB,10249.80Hz_dB,10335.94Hz_dB,10422.07Hz_dB,10508.20Hz_dB,10594.34Hz_dB,10680.47Hz_dB,10766.60Hz_dB,10852.73Hz_dB,10938.87Hz_dB,11025.00Hz_dB
5.505805,1.382651,139.143887,111.201605,15.221790,3.718252,1.405552,1.034418,1.192966,2.077936,2.525691,1.556804,2.814485,1.100024,1.616979,2.476189,3.797373,4.306570,1.215078,1.886273,4.096275,2.966313,0.984112,0.331131,1.935730,1.014654,0.467432,0.257175,0.051570,0.385861,0.351460,0.248305,0.355114,0.232182,0.081384,0.067496,0.192693,0.059402,0.034881,0.034321,0.021313,0.005513,0.025218,0.049608,0.042042,0.011025,0.006502,0.013536,0.022964,0.006116,0.013650,0.004363,0.005991,0.008682,0.007623,0.005160,0.008971,0.005102,0.005571,0.001381,0.002076,0.001054,0.002202,0.002872,0.002943,0.002838,0.007186,0.003613,0.019107,0.017267,0.004597,0.001112,0.001644,0.001128,0.000759,0.001394,0.002055,0.000947,0.000867,0.003872,0.005107,0.002320,0.000378,0.000270,0.000315,0.000833,0.001017,0.000233,0.000502,0.001565,0.000615,0.000673,0.000081,0.000172,0.000059,0.000081,0.000055,0.000198,0.000163,0.000103,0.000034,0.000025,0.000016,0.000007,0.000010,0.000007,0.000019,0.000043,0.000038,0.000010,0.000014,0.000030,0.000034,0.000024,0.000026,0.000023,0.000015,0.000032,0.000024,0.000008,0.000024,0.000026,0.000029,0.000042,0.000040,0.000018,0.000029,0.000010,0.000011,0.000009
5.555805,1.155941,6.874835,21.280171,14.405712,1.204380,3.872610,1.093420,1.468931,1.021556,5.299066,4.104656,0.978745,0.842290,0.606337,5.167296,6.236127,0.502830,0.969483,1.340123,0.807528,0.764439,0.397811,0.264805,0.243226,0.581400,0.343049,0.080030,0.042332,0.095203,0.288899,0.200378,0.093075,0.167900,0.298580,0.103782,0.133114,0.178341,0.193072,0.056368,0.031341,0.040851,0.009035,0.032975,0.026722,0.022039,0.003182,0.002755,0.004194,0.022835,0.044268,0.024019,0.008998,0.009891,0.007701,0.003799,0.001059,0.005401,0.011811,0.005049,0.000633,0.001205,0.004305,0.003252,0.001557,0.003525,0.011710,0.005466,0.013251,0.002703,0.005701,0.003761,0.002436,0.001911,0.001020,0.002330,0.000411,0.000377,0.000400,0.002175,0.005666,0.002866,0.000709,0.002050,0.001576,0.000863,0.003607,0.002614,0.000483,0.000823,0.000457,0.000434,0.000542,0.000180,0.000013,0.000106,0.000114,0.000081,0.000141,0.000057,0.000007,0.000048,0.000035,0.000016,0.000074,0.000131,0.000136,0.000075,0.000014,0.000001,0.000007,0.000008,0.000029,0.000024,0.000008,0.000003,0.000005,0.000008,0.000008,0.000009,0.000006,0.000022,0.000026,0.000015,0.000023,0.000002,0.000024,0.000060,0.000057,0.000029
5.605805,7.786983,16.408850,23.468081,25.868565,9.725296,4.583224,3.312633,4.591188,1.923350,3.160768,4.027066,4.666996,3.653162,2.169385,2.791519,3.481049,1.944153,0.495440,0.153051,0.460340,1.660860,0.564968,0.289507,0.671481,0.718749,0.370239,0.259031,0.276916,0.103209,0.153779,0.135408,0.117573,0.420240,0.406876,0.147218,0.064098,0.067333,0.186844,0.107717,0.043512,0.035067,0.060293,0.048063,0.001477,0.010660,0.014758,0.036860,0.024253,0.012798,0.005202,0.011341,0.006443,0.003669,0.006955,0.003112,0.010243,0.009662,0.005905,0.000849,0.002044,0.000285,0.004519,0.004104,0.000428,0.003378,0.009833,0.007271,0.004696,0.002070,0.000198,0.000677,0.001006,0.005400,0.006523,0.002240,0.002895,0.003086,0.002357,0.001350,0.001745,0.004731,0.003563,0.000523,0.000719,0.001925,0.000726,0.000780,0.000437,0.000259,0.000211,0.000092,0.000113,0.000032,0.000047,0.000051,0.000117,0.000035,0.000150,0.000110,0.000012,0.000012,0.000035,0.000045,0.000035,0.000049,0.000057,0.000049,0.000022,0.000010,0.000018,0.000026,0.000046,0.000027,0.000003,0.000026,0.000019,0.000018,0.000044,0.000071,0.000049,0.000014,0.000014,0.000008,0.000003,0.000011,0.000018,0.000035,0.000003,0.000003
5.655805,1.780908,12.205339,28.387980,22.220158,2.056638,2.621120,2.592671,4.092568,2.323115,0.161822,0.908220,2.359477,4.481750,4.106739,12.970471,10.530193,2.968030,0.525187,0.646001,0.428831,0.536846,0.247802,0.910385,1.016503,1.388052,1.326110,0.463895,0.288022,0.054423,0.108142,0.251783,0.067811,0.565075,0.729866,0.221748,0.036400,0.097003,0.049259,0.079215,0.122634,0.040127,0.007482,0.006874,0.001878,0.020453,0.015905,0.024671,0.079304,0.027573,0.005265,0.003967,0.002244,0.000750,0.002653,0.002907,0.019112,0.011938,0.013919,0.009728,0.002848,0.002324,0.003057,0.003071,0.001384,0.001043,0.001175,0.000748,0.001013,0.000373,0.000648,0.001985,0.001811,0.000781,0.000637,0.000458,0.002945,0.004099,0.002443,0.004498,0.001586,0.000813,0.002612,0.003128,0.004712,0.002259,0.001383,0.000415,0.000406,0.001072,0.000293,0.000198,0.000234,0.000212,0.000105,0.000085,0.000055,0.000074,0.000024,0.000104,0.000042,0.000020,0.000081,0.000039,0.000013,0.000010,0.000019,0.000023,0.000021,0.000007,0.000010,0.000031,0.000045,0.000039,0.000060,0.000023,0.000022,0.000014,0.000008,0.000012,0.000022,0.000034,0.000043,0.000018,0.000012,0.000021,0.000035,0.000018,0.000013,0.000013
5.705805,9.224354,36.820514,7.131286,14.591142,3.416692,0.674970,6.577144,1.445680,1.700385,1.225427,1.246368,4.155588,3.790036,2.880530,2.055041,0.215377,2.065130,4.007110,1.372976,0.164374,0.895483,0.560557,0.121569,1.180305,0.904442,0.384164,0.638334,0.860054,0.359693,0.093208,0.088315,0.085474,0.046554,0.048524,0.111025,0.083705,0.021436,0.010274,0.045409,0.081006,0.007209,0.003370,0.005710,0.019497,0.017696,0.008747,0.006654,0.009983,0.000774,0.000601,0.013236,0.021221,0.001105,0.002780,0.003414,0.000471,0.000959,0.012653,0.005696,0.000588,0.000594,0.000576,0.000851,0.002170,0.010825,0.004124,0.004328,0.002950,0.001635,0.001863,0.000691,0.000938,0.002124,0.000452,0.001019,0.001547,0.000891,0.002549,0.001781,0.001177,0.000150,0.001150,0.007629,0.002362,0.000167,0.000317,0.001656,0.001974,0.001980,0.001685,0.000289,0.000153,0.000129,0.000052,0.000010,0.000014,0.000060,0.000184,0.000148,0.000119,0.000068,0.000002,0.000038,0.000048,0.000025,0.000001,0.000033,0.000060,0.000028,0.000017,0.000021,0.000005,0.000001,0.000004,0.000027,0.000012,0.000019,0.000007,0.000008,0.000006,0.000011,0.000007,0.000010,0.000004,0.000007,0.000003,0.000003,0.000019,0.000013
5.755805,23.157076,60.392542,38.281392,9.550087,5.316800,6.198656,9.179337,5.087577,1.731816,1.335985,2.619459,4.129240,3.580359,5.643854,3.358831,1.313561,0.818121,0.009156,0.438279,0.460597,0.355854,0.881243,1.282080,0.379380,0.042424,0.272602,0.393805,0.108513,0.713991,0.961454,0.554224,0.481723,0.294132,0.190379,0.250507,0.130785,0.036693,0.071938,0.067817,0.038241,0.034962,0.022389,0.009808,0.011395,0.021102,0.027581,0.028507,0.033814,0.011985,0.008841,0.010653,0.003036,0.014587,0.017282,0.002313,0.000714,0.004502,0.019161,0.008416,0.006954,0.003673,0.008439,0.012887,0.001009,0.002818,0.000408,0.002791,0.003831,0.005218,0.006576,0.006158,0.002043,0.002679,0.001732,0.002307,0.002476,0.001104,0.000537,0.002179,0.002649,0.001072,0.002808,0.002712,0.001316,0.003145,0.002481,0.000268,0.000889,0.000900,0.000093,0.000373,0.000281,0.000120,0.000137,0.000057,0.000046,0.000031,0.000045,0.000068,0.000016,0.000027,0.000030,0.000072,0.000008,0.000004,0.000003,0.000028,0.000024,0.000008,0.000003,0.000004,0.000003,0.000008,0.000036,0.000024,0.000016,0.000006,0.000025,0.000037,0.000048,0.000017,0.000004,0.000001,0.000019,0.000003,0.000015,0.000022,0.000021,0.000007
5.805805,6.122954,35.829094,33.505650,3.732631,1.009182,3.186412,5.269124,0.569601,1.384313,1.005512,0.856537,1.044501,1.454761,1.001185,0.780509,1.608673,1.060057,1.300772,0.892445,0.647575,0.926943,2.496414,1.782041,1.445140,0.602785,0.008078,0.222733,0.193708,0.044627,0.047712,0.054295,0.221003,0.637827,0.234209,0.076840,0.023942,0.188611,0.135239,0.126492,0.107976,0.041299,0.008127,0.003877,0.003203,0.000556,0.010378,0.007476,0.011034,0.013075,0.001952,0.004989,0.014747,0.019955,0.013862,0.004675,0.006148,0.003363,0.003770,0.010869,0.012223,0.013942,0.004182,0.001860,0.002415,0.002298,0.004966,0.008615,0.006200,0.003384,0.003519,0.013510,0.014949,0.004351,0.001682,0.000305,0.002022,0.009440,0.011706,0.005665,0.000305,0.000595,0.000345,0.002011,0.001767,0.000756,0.001224,0.001451,0.002362,0.003157,0.002995,0.002345,0.001172,0.000676,0.000644,0.000279,0.000406,0.000797,0.000661,0.000341,0.000136,0.000075,0.000077,0.000134,0.000160,0.000215,0.000309,0.000267,0.000215,0.000187,0.000117,0.000073,0.000133,0.000264,0.000298,0.000190,0.000045,0.000038,0.000139,0.000229,0.000143,0.000134,0.000171,0.000120,0.000101,0.000110,0.000140,0.000221,0.000257,0.000112
5.855805,39.007184,106.642565,51.334283,5.119693,2.223039,11.248622,7.899499,1.732331,1.645780,0.413648,1.315009,4.261054,3.331603,1.782196,3.892101,1.469004,1.075272,1.600629,0.196112,0.904368,1.289179,0.455049,0.315272,0.272885,0.283020,0.879554,0.484769,0.378086,0.577529,0.426721,0.288361,0.050218,0.156464,0.107027,0.059634,0.097875,0.162436,0.219863,0.157441,0.075356,0.068021,0.038230,0.038643,0.048031,0.006758,0.026848,0.045395,0.056248,0.030449,0.023954,0.021210,0.016998,0.030123,0.032690,0.011297,0.007286,0.013962,0.013137,0.015707,0.016059,0.011498,0.013304,0.021110,0.018136,0.006543,0.001946,0.008310,0.014663,0.011095,0.010880,0.015330,0.019911,0.016408,0.012984,0.013003,0.010265,0.005736,0.008095,0.011680,0.005949,0.004015,0.005890,0.003702,0.002772,0.002437,0.001093,0.002257,0.002608,0.003749,0.002842,0.000404,0.000470,0.000163,0.000236,0.000214,0.000152,0.000061,0.000203,0.000238,0.000181,0.000040,0.000010,0.000005,0.000015,0.000015,0.000009,0.000035,0.000062,0.000023,0.000025,0.000061,0.000042,0.000016,0.000034,0.000039,0.000027,0.000016,0.000012,0.000055,0.000072,0.000082,0.000082,0.000023,0.000024,0.000051,0.000022,0.000003,0.000012,0.000013
5.905805,200.361701,240.848438,7.789988,13.802101,6.835499,3.399873,1.071145,0.834381,3.904676,4.793543,3.105646,3.936969,3.983543,0.515841,6.115964,5.669521,4.139888,5.589468,2.671454,1.108573,0.984499,0.272916,0.225296,1.335420,0.864852,0.286797,0.241478,0.362518,0.211314,0.010570,0.153379,0.152541,0.391016,0.276842,0.109639,0.182769,0.121516,0.038064,0.037833,0.051980,0.015264,0.016004,0.008926,0.018889,0.012430,0.039773,0.046020,0.000873,0.007049,0.005868,0.003349,0.002898,0.002516,0.003211,0.000803,0.003262,0.005487,0.014590,0.005075,0.001792,0.001831,0.001564,0.004941,0.002838,0.003317,0.004902,0.002576,0.003088,0.003518,0.002210,0.002265,0.000833,0.002598,0.002718,0.001375,0.000956,0.000529,0.001492,0.004063,0.005773,0.001523,0.002712,0.002352,0.001405,0.000409,0.000108,0.000206,0.000909,0.002135,0.000691,0.000490,0.000321,0.000403,0.000426,0.000232,0.000066,0.000051,0.000161,0.000352,0.000062,0.000027,0.000025,0.000010,0.000051,0.000035,0.000015,0.000015,0.000030,0.000028,0.000023,0.000045,0.000041,0.000020,0.000012,0.000019,0.000020,0.000014,0.000017,0.000018,0.000016,0.000011,0.000003,0.000011,0.000003,0.000024,0.000048,0.000027,0.000035,0.000021
5.955805,312.806299,373.321939,37.868904,1.803744,3.295007,8.522457,13.404602,10.732299,0.757038,1.057428,1.711488,1.519971,4.039646,2.235920,0.500097,3.224266,3.881051,1.492969,0.513785,0.343392,0.070408,0.420024,0.359142,0.059790,0.005873,0.166519,0.775128,0.604161,0.114400,0.109912,0.220110,1.078128,2.384168,1.146336,0.022077,0.178246,0.171492,0.085117,0.061535,0.021701,0.057887,0.013215,0.022508,0.040419,0.009475,0.040924,0.017004,0.002317,0.004070,0.010855,0.001051,0.006796,0.005727,0.006610,0.013757,0.005488,0.000437,0.002435,0.005945,0.016232,0.006551,0.000665,0.002904,0.002249,0.003558,0.001781,0.004788,0.005196,0.004090,0.005503,0.003342,0.000509,0.004688,0.007113,0.008769,0.005253,0.001002,0.003592,0.000991,0.003276,0.004103,0.004409,0.003471,0.001241,0.000769,0.002787,0.001877,0.000840,0.000582,0.000354,0.000096,0.000269,0.000150,0.000045,0.000265,0.000357,0.000050,0.000048,0.000041,0.000013,0.000026,0.000013,0.000017,0.000018,0.000038,0.000016,0.000006,0.000001,0.000001,0.000006,0.000000,0.000004,0.000035,0.000031,0.000013,0.000008,0.000028,0.000063,0.000023,0.000005,0.000001,0.000027,0.000071,0.000057,0.000004,0.000019,0.000016,0.000021,0.000021
6.005805,28.167231,152.276036,34.970205,12.987803,7.171114,3.461101,0.242867,0.799786,0.752959,1.589011,5.580551,1.951979,1.141950,4.370637,2.451722,2.269704,7.201473,12.534147,7.099193,1.064469,0.438077,0.169508,0.509538,1.069320,0.420360,0.268669,0.977891,0.382939,0.061214,0.246128,0.448624,0.781292,0.696005,0.159273,0.241135,0.034507,0.008766,0.075586,0.064805,0.018176,0.017853,0.016758,0.005250,0.015280,0.012620,0.014793,0.016748,0.005006,0.010420,0.004200,0.010767,0.007244,0.007462,0.009180,0.004600,0.014022,0.008495,0.002641,0.002945,0.003698,0.001373,0.001909,0.003020,0.001956,0.000593,0.003125,0.001566,0.002524,0.001194,0.002165,0.002035,0.003739,0.004158,0.001844,0.003910,0.001795,0.005570,0.004574,0.001936,0.001297,0.001079,0.003267,0.003423,0.001262,0.002947,0.003495,0.004400,0.002225,0.000406,0.000653,0.000126,0.000179,0.000431,0.000187,0.000117,0.000052,0.000020,0.000093,0.000034,0.000107,0.000092,0.000056,0.000027,0.000001,0.000005,0.000014,0.000018,0.000023,0.000006,0.000004,0.000006,0.000043,0.000069,0.000053,0.000054,0.000037,0.000033,0.000023,0.000014,0.000024,0.000048,0.000031,0.000003,0.000027,0.000015,0.000020,0.000039,0.000045,0.000010
6.055805,29.019575,43.072613,0.435224,15.018991,11.416966,5.240201,1.522457,1.185029,1.377672,0.119338,0.442806,1.309505,4.532588,6.752223,2.994696,2.051827,9.174485,6.524841,5.699161,1.242593,0.397351,1.310289,0.330921,0.083218,0.296331,0.227541,0.149642,0.147498,0.305899,0.335640,0.189435,0.073839,0.018295,0.146103,0.113907,0.111972,0.216736,0.076442,0.032803,0.013170,0.006362,0.009429,0.025729,0.007567,0.005532,0.022009,0.007609,0.011213,0.010696,0.004815,0.007606,0.019100,0.009956,0.000686,0.006767,0.009378,0.008958,0.002141,0.002060,0.007825,0.006947,0.002840,0.001600,0.001442,0.006596,0.018414,0.007456,0.003208,0.002093,0.000605,0.005171,0.004897,0.002520,0.006316,0.004743,0.002860,0.004685,0.004262,0.004387,0.001099,0.001917,0.005447,0.003822,0.002645,0.000376,0.004203,0.005110,0.000990,0.000314,0.000853,0.000481,0.000068,0.000122,0.000110,0.000018,0.000027,0.000060,0.000104,0.000048,0.000079,0.000137,0.000007,0.000056,0.000009,0.000004,0.000030,0.000038,0.000025,0.000002,0.000010,0.000010,0.000010,0.000015,0.000011,0.000007,0.000012,0.000037,0.000020,0.000024,0.000010,0.000026,0.000019,0.000009,0.000034,0.000024,0.000004,0.000026,0.000043,0.000010
6.105805,24.425375,61.534696,14.684365,0.924748,1.396371,1.773791,1.311287,4.006410,6.832723,2.792899,1.703503,3.553929,2.511625,1.095711,4.134650,1.668785,1.645361,1.679848,1.296270,0.653789,0.500720,1.394249,0.521367,0.359152,0.377842,0.463677,0.216994,0.267807,0.209858,0.168274,0.406293,0.937312,0.995301,0.444027,0.180218,0.084853,0.103963,0.087910,0.046366,0.037608,0.099522,0.037559,0.010398,0.031445,0.008308,0.017966,0.011671,0.009410,0.029107,0.013787,0.010552,0.009360,0.000824,0.011699,0.013472,0.002241,0.005120,0.009568,0.006217,0.002621,0.002292,0.000784,0.000395,0.002223,0.007702,0.006327,0.004993,0.001489,0.001487,0.001830,0.005238,0.012659,0.013689,0.008007,0.001442,0.002185,0.005077,0.001796,0.001663,0.006231,0.003811,0.004597,0.004479,0.001365,0.000647,0.001084,0.001027,0.000652,0.000282,0.000287,0.000259,0.000107,0.000524,0.000828,0.000235,0.000030,0.000051,0.000055,0.000072,0.000023,0.000003,0.000013,0.000025,0.000057,0.000032,0.000003,0.000009,0.000007,0.000020,0.000080,0.000052,0.000002,0.000014,0.000026,0.000018,0.000007,0.000016,0.000016,0.000011,0.000039,0.000025,0.000005,0.000021,0.000034,0.000019,0.000013,0.000004,0.000007,0.000007
6.155805,74.885140,92.712628,15.352421,7.702942,2.014770,0.819924,1.673810,1.460124,1.433749,2.964496,3.718853,2.180732,1.058962,4.882316,5.854749,1.339748,4.607338,3.652783,3.986513,4.102376,1.447218,0.924937,0.921136,0.622035,0.418028,0.132993,0.129952,0.356351,0.469294,0.059842,0.049351,0.017786,0.121898,0.229871,0.208150,0.077082,0.082053,0.063369,0.040251,0.030075,0.014758,0.003151,0.012989,0.008692,0.005134,0.006506,0.003704,0.012746,0.020612,0.013758,0.011830,0.010554,0.001471,0.004639,0.013010,0.012144,0.004623,0.001238,0.002549,0.004400,0.002368,0.008584,0.005667,0.007426,0.004778,0.000813,0.001634,0.002614,0.001696,0.002223,0.001115,0.002628,0.001716,0.001418,0.002274,0.001560,0.001186,0.002000,0.000248,0.001579,0.000468,0.000522,0.001827,0.002367,0.004237,0.002240,0.001301,0.001347,0.000987,0.000423,0.000364,0.000636,0.000160,0.000032,0.000213,0.000243,0.000120,0.000052,0.000004,0.000006,0.000017,0.000011,0.000027,0.000004,0.000005,0.000002,0.000013,0.000024,0.000024,0.000012,0.000004,0.000001,0.000008,0.000011,0.000019,0.000011,0.000022,0.000023,0.000013,0.000007,0.000002,0.000001,0.000019,0.000037,0.000013,0.000020,0.000044,0.000069,0.000036
6.205805,105.404990,134.575354,24.552232,0.832038,2.368777,16.707243,27.335663,1.538558,3.228682,0.598813,1.049197,5.873217,9.593635,3.849324,1.440301,1.614141,0.820736,3.120193,4.266810,1.628634,1.206189,1.810013,0.753445,0.270997,0.636349,0.754422,1.160819,0.335988,0.126381,0.450749,0.775243,0.294543,0.272244,0.285468,0.186164,0.012964,0.051119,0.008249,0.047349,0.110302,0.167430,0.016399,0.039265,0.047421,0.006955,0.003137,0.005034,0.008435,0.004376,0.026291,0.026692,0.010168,0.002038,0.002493,0.011207,0.006985,0.000758,0.003717,0.000747,0.001462,0.001385,0.001164,0.003326,0.001836,0.000101,0.001715,0.004516,0.002375,0.001831,0.000861,0.000885,0.002547,0.000120,0.000121,0.001531,0.002173,0.001085,0.001281,0.002413,0.000937,0.000293,0.000147,0.001109,0.001893,0.001465,0.002083,0.000755,0.000235,0.000011,0.000714,0.000823,0.000598,0.000142,0.000103,0.000197,0.000253,0.000057,0.000019,0.000002,0.000034,0.000079,0.000052,0.000027,0.000015,0.000003,0.000009,0.000002,0.000024,0.000029,0.000074,0.000059,0.000021,0.000009,0.000010,0.000038,0.000018,0.000003,0.000013,0.000009,0.000011,0.000055,0.000015,0.000007,0.000013,0.000025,0.000006,0.000019,0.000018,0.000001
6.255805,43.419172,54.499042,23.685528,20.004891,2.396895,8.080463,9.648820,1.769404,1.634096,1.315123,2.251083,3.216397,0.989530,2.359051,3.433350,0.459190,0.451992,3.239663,4.094767,0.942247,0.505099,0.697044,0.752094,0.611337,0.121080,0.372902,0.605515,0.638323,1.136629,0.917645,0.247534,0.162454,0.489897,0.225487,0.155744,0.149896,0.086500,0.046851,0.042374,0.040782,0.038555,0.024926,0.021580,0.031313,0.027642,0.032917,0.019504,0.008020,0.004108,0.009718,0.011546,0.014186,0.016621,0.012959,0.001647,0.000853,0.001605,0.003756,0.001424,0.002202,0.003483,0.000882,0.005245,0.008264,0.004376,0.002171,0.000434,0.001165,0.002656,0.003819,0.001607,0.002718,0.003849,0.003247,0.001893,0.000593,0.001312,0.002703,0.003189,0.002052,0.000744,0.002478,0.003604,0.004699,0.002643,0.000570,0.000483,0.000444,0.000145,0.000923,0.000809,0.000030,0.000231,0.000135,0.000072,0.000061,0.000122,0.000023,0.000131,0.000096,0.000036,0.000011,0.000023,0.000065,0.000052,0.000022,0.000014,0.000004,0.000022,0.000021,0.000029,0.000016,0.000013,0.000017,0.000028,0.000042,0.000015,0.000009,0.000011,0.000007,0.000027,0.000018,0.000018,0.000015,0.000024,0.000026,0.000020,0.000009,0.000004
6.305805,23.570492,33.345703,20.073103,21.107866,3.280319,6.201614,7.333815,5.775820,4.253604,0.167480,2.969832,1.763119,3.518945,3.244454,1.322725,1.008686,3.940467,7.720449,3.654583,0.250801,0.758140,0.329301,0.215148,0.187051,0.501236,0.255712,0.389067,0.326560,0.154396,0.109538,0.147248,0.242555,0.187822,0.073670,0.156974,0.156672,0.047532,0.086409,0.042806,0.047610,0.033607,0.044847,0.064407,0.022420,0.025139,0.046412,0.018491,0.004879,0.016791,0.020892,0.014468,0.010971,0.004332,0.001414,0.004701,0.007977,0.006060,0.010437,0.011681,0.002905,0.001237,0.006472,0.001058,0.001777,0.003236,0.001274,0.001838,0.002029,0.001259,0.001686,0.001790,0.001152,0.001162,0.001347,0.002597,0.000752,0.004150,0.001635,0.001090,0.000395,0.003932,0.003838,0.006862,0.006048,0.002163,0.000462,0.000362,0.000432,0.000429,0.000239,0.000893,0.000821,0.000216,0.000018,0.000107,0.000339,0.000211,0.000034,0.000047,0.000041,0.000045,0.000008,0.000010,0.000011,0.000017,0.000006,0.000016,0.000038,0.000016,0.000006,0.000012,0.000025,0.000006,0.000019,0.000035,0.000107,0.000074,0.000029,0.000012,0.000001,0.000011,0.000042,0.000072,0.000054,0.000049,0.000041,0.000027,0.000010,0.000008
6.355805,7.955136,20.342354,3.312566,3.886245,6.357925,3.523725,3.824597,1.950762,1.570183,0.908995,2.200173,6.972064,3.190552,1.144035,0.357933,2.097434,7.925959,14.378027,5.484296,0.383461,0.470525,0.341496,0.481002,0.981003,1.283639,1.262578,0.566052,0.275837,0.227838,0.190371,0.021532,0.230815,0.585732,0.660057,0.301076,0.136231,0.091539,0.043711,0.018837,0.013635,0.002395,0.018257,0.028363,0.046368,0.022505,0.002893,0.003254,0.003061,0.005462,0.001318,0.003249,0.009256,0.010537,0.004379,0.005748,0.008869,0.008195,0.002163,0.002566,0.005301,0.000115,0.000951,0.000925,0.004358,0.003243,0.005542,0.011606,0.020239,0.005823,0.001031,0.000829,0.000237,0.003018,0.003559,0.001249,0.000966,0.001991,0.000829,0.000513,0.000147,0.000378,0.000876,0.001449,0.000963,0.002060,0.000797,0.001019,0.001504,0.000333,0.000445,0.000397,0.000210,0.000235,0.000235,0.000124,0.000041,0.000060,0.000112,0.000031,0.000021,0.000013,0.000025,0.000026,0.000015,0.000013,0.000010,0.000013,0.000015,0.000021,0.000018,0.000006,0.000036,0.000076,0.000012,0.000010,0.000009,0.000064,0.000028,0.000014,0.000004,0.000016,0.000011,0.000004,0.000008,0.000044,0.000063,0.000019,0.000025,0.000014
6.405805,18.199674,76.768196,20.950689,13.646118,7.349120,2.459099,3.527356,3.880148,1.442231,2.296292,0.841413,1.031066,4.789673,2.305550,3.881435,3.733533,1.566007,1.362056,0.561679,0.547459,0.912655,0.460232,0.127369,0.137376,0.156971,1.554120,0.209566,0.416603,0.515662,0.415252,0.250278,0.109793,0.350327,0.884418,0.291534,0.032847,0.013616,0.016798,0.028844,0.038011,0.054511,0.028738,0.010691,0.017189,0.016501,0.025328,0.019779,0.005206,0.018701,0.027017,0.026881,0.014255,0.015605,0.012507,0.003052,0.007827,0.017174,0.016323,0.008450,0.003437,0.005253,0.002144,0.001004,0.008752,0.010843,0.005452,0.001573,0.007927,0.008438,0.007950,0.003644,0.003292,0.004119,0.002544,0.003220,0.003470,0.001849,0.000507,0.000794,0.000944,0.000519,0.000220,0.000425,0.001537,0.002059,0.001655,0.001751,0.003074,0.003571,0.001112,0.001014,0.000549,0.000055,0.000008,0.000046,0.000149,0.000139,0.000071,0.000214,0.000130,0.000039,0.000032,0.000032,0.000028,0.000075,0.000054,0.000034,0.000015,0.000013,0.000041,0.000037,0.000013,0.000013,0.000036,0.000028,0.000009,0.000010,0.000018,0.000018,0.000013,0.000043,0.000048,0.000014,0.000008,0.000011,0.000015,0.000027,0.000017,0.000001
