Time(s),0.00Hz_Power,86.13Hz_Power,172.27Hz_Power,258.40Hz_Power,344.53Hz_Power,430.66Hz_Power,516.80Hz_Power,602.93Hz_Power,689.06Hz_Power,775.20Hz_Power,861.33Hz_Power,947.46Hz_Power,1033.59Hz_Power,1119.73Hz_Power,1205.86Hz_Power,1291.99Hz_Power,1378.12Hz_Power,1464.26Hz_Power,1550.39Hz_Power,1636.52Hz_Power,1722.66Hz_Power,1808.79Hz_Power,1894.92Hz_Power,1981.05Hz_Power,2067.19Hz_Power,2153.32Hz_Power,2239.45Hz_Power,2325.59Hz_Power,2411.72Hz_Power,2497.85Hz_Power,2583.98Hz_Power,2670.12Hz_Power,2756.25Hz_Power,2842.38Hz_Power,2928.52Hz_Power,3014.65Hz_Power,3100.78Hz_Power,3186.91Hz_Power,3273.05Hz_Power,3359.18Hz_Power,3445.31Hz_Power,3531.45Hz_Power,3617.58Hz_Power,3703.71Hz_Power,3789.84Hz_Power,3875.98Hz_Power,3962.11Hz_Power,4048.24Hz_Power,4134.38Hz_Power,4220.51Hz_Power,4306.64Hz_Power,4392.77Hz_Power,4478.91Hz_Power,4565.04Hz_Power,4651.17Hz_Power,4737.30Hz_Power,4823.44Hz_Power,4909.57Hz_Power,4995.70Hz_Power,5081.84Hz_Power,5167.97Hz_Power,5254.10Hz_Power,5340.23Hz_Power,5426.37Hz_Power,5512.50Hz_Power,5598.63Hz_Power,5684.77Hz_Power,5770.90Hz_Power,5857.03Hz_Power,5943.16Hz_Power,6029.30Hz_Power,6115.43Hz_Power,6201.56Hz_Power,6287.70Hz_Power,6373.83Hz_Power,6459.96Hz_Power,6546.09Hz_Power,6632.23Hz_Power,6718.36Hz_Power,6804.49Hz_Power,6890.62Hz_Power,6976.76Hz_Power,7062.89Hz_Power,7149.02Hz_Power,7235.16Hz_Power,7321.29Hz_Power,7407.42Hz_Power,7493.55Hz_Power,7579.69Hz_Power,7665.82Hz_Power,7751.95Hz_Power,7838.09Hz_Power,7924.22Hz_Power,8010.35Hz_Power,8096.48Hz_Power,8182.62Hz_Power,8268.75Hz_Power,8354.88Hz_Power,8441.02Hz_Power,8527.15Hz_Power,8613.28Hz_Power,8699.41Hz_Power,8785.55Hz_Power,8871.68Hz_Power,8957.81Hz_Power,9043.95Hz_Power,9130.08Hz_Power,9216.21Hz_Power,9302.34Hz_Power,9388.48Hz_Power,9474.61Hz_Power,9560.74Hz_Power,9646.88Hz_Power,9733.01Hz_Power,9819.14Hz_Power,9905.27Hz_Power,9991.41Hz_Power,10077.54Hz_Power,10163.67Hz_Power,10249.80Hz_Power,10335.94Hz_Power,10422.07Hz_Power,10508.20Hz_Power,10594.34Hz_Power,10680.47Hz_Power,10766.60Hz_Power,10852.73Hz_Power,10938.87Hz_Power,11025.00Hz_Power
0.505805,58052.232011,1640316.551957,917673.666627,7546.185456,1325.116433,297.487151,242.445965,338.489306,3750.042297,12541.572254,84431.638550,2507.597116,6.922858,135.437162,147.928077,2.944960,1.444718,14.117396,60.409348,25.442373,8.160077,5.394438,10.267953,0.310771,0.319840,4.989381,3.921462,3.747748,3.214696,0.263131,0.039550,0.005015,0.015852,0.039582,0.039561,0.200407,0.070565,0.020776,0.084439,0.096431,0.046596,0.005187,0.000432,0.004870,0.004761,0.001706,0.001788,0.002448,0.003939,0.000874,0.000381,0.002427,0.001985,0.001258,0.001099,0.001457,0.000845,0.000169,0.000192,0.000084,0.000381,0.000341,0.000562,0.000219,0.000080,0.000030,0.000022,0.000033,0.000020,0.000075,0.000107,0.000650,0.001512,0.000335,0.000088,0.000192,0.000326,0.000286,0.000130,0.000072,0.000985,0.000489,0.000047,0.000043,0.000034,0.000035,0.000051,0.000079,0.000085,0.000046,0.000030,0.000016,0.000055,0.000048,0.000036,0.000018,0.000029,0.000034,0.000036,0.000032,0.000028,0.000028,0.000029,0.000028,0.000029,0.000032,0.000032,0.000030,0.000028,0.000027,0.000025,0.000026,0.000028,0.000027,0.000026,0.000026,0.000027,0.000028,0.000027,0.000028,0.000027,0.000026,0.000023,0.000023,0.000024,0.000026,0.000027,0.000027,0.000007
0.555805,1102.981035,73509.428744,92646.106514,2854.655647,23097.060632,577.200220,385.218968,5403.872970,6788.358829,7768.407792,24280.280916,729.517155,30.421441,145.286325,147.574303,138.014684,290.730426,322.799037,91.054211,10.032249,0.070378,0.164777,0.063686,0.099597,0.288531,0.171153,0.021575,0.033740,0.041993,0.018534,0.004920,0.110736,0.528003,0.079004,0.018336,0.069349,0.016028,0.070420,0.076727,0.030623,0.004998,0.000113,0.005639,0.001840,0.000084,0.000195,0.000012,0.000005,0.000038,0.000035,0.000186,0.002509,0.001988,0.000037,0.000081,0.000687,0.000344,0.000048,0.000021,0.000079,0.000971,0.000262,0.000149,0.000457,0.000401,0.000058,0.000017,0.000001,0.000012,0.000022,0.000001,0.000010,0.000014,0.000027,0.000059,0.000019,0.000008,0.000063,0.000134,0.000032,0.000007,0.000005,0.000008,0.000033,0.000007,0.000004,0.000017,0.000063,0.000003,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.605805,11348.137351,144247.168395,22865.895392,6190.291555,6962.531996,321.703535,996.985439,7501.258225,16987.794053,87599.625200,57835.589459,3617.294652,850.204052,3.418240,65.633842,159.071386,112.950821,83.752856,22.671787,9.782212,0.738133,4.884569,3.222011,0.573886,0.168527,0.391000,0.121201,0.212781,1.309263,0.931663,0.384437,0.245646,1.805362,0.860908,0.215344,0.025256,0.002517,0.054252,0.058605,0.016382,0.024515,0.018076,0.002948,0.000599,0.000671,0.000323,0.000614,0.000695,0.000855,0.006470,0.017027,0.002786,0.000558,0.001420,0.004578,0.002915,0.002570,0.007244,0.005288,0.002180,0.001189,0.000737,0.001059,0.000892,0.000376,0.000796,0.000781,0.000373,0.000461,0.000868,0.000821,0.000506,0.000310,0.000529,0.001454,0.001962,0.002093,0.001102,0.000190,0.000033,0.000014,0.000056,0.000142,0.000153,0.000281,0.000406,0.000275,0.000168,0.000142,0.000222,0.000322,0.000285,0.000344,0.000358,0.000322,0.000252,0.000222,0.000186,0.000174,0.000177,0.000200,0.000218,0.000191,0.000184,0.000185,0.000178,0.000181,0.000169,0.000151,0.000141,0.000140,0.000141,0.000140,0.000145,0.000160,0.000160,0.000142,0.000137,0.000143,0.000144,0.000146,0.000141,0.000131,0.000141,0.000162,0.000171,0.000161,0.000137,0.000032
0.655805,5330.997039,54231.488919,34745.523871,5480.763937,55296.602700,1970.033241,834.611077,24013.601050,4420.042695,45.003647,6.483171,6.909989,39.081478,0.548161,49.034674,59.889365,5.969901,0.269758,35.096339,0.074701,175.048163,47.700807,0.348960,0.335554,0.014832,0.146246,2.189029,0.194186,0.001298,0.057347,0.000729,5.346568,35.563733,6.622381,0.030024,0.013560,0.002315,0.040604,0.114956,0.018752,0.000004,0.004905,0.002707,0.008629,0.005814,0.001844,0.015244,0.001390,0.000638,0.000360,0.007585,0.004632,0.000179,0.002547,0.001123,0.001313,0.004862,0.001536,0.001716,0.002846,0.006334,0.000079,0.002929,0.003195,0.002907,0.000053,0.000831,0.000829,0.001152,0.000328,0.000044,0.000168,0.000811,0.000548,0.000304,0.000438,0.000016,0.000184,0.001183,0.002088,0.001184,0.000266,0.000088,0.000117,0.000101,0.000028,0.000131,0.000001,0.000169,0.000272,0.000050,0.000010,0.000002,0.000019,0.000000,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.705805,2570.714315,62058.732332,46032.547961,7430.263098,2243.629082,512.766878,90.668703,1569.946419,6022.823708,137.970749,253.497183,16.876838,0.153613,0.409972,26.857286,148.233227,23.181898,224.556065,362.150432,16.645969,0.738542,0.027847,0.167660,2.399152,16.462477,15.400004,3.342841,1.045239,0.839777,0.117089,0.173020,0.145221,0.060066,0.001096,0.002697,0.000703,0.003166,0.001734,0.007922,0.006190,0.001619,0.000547,0.003373,0.001761,0.004146,0.007408,0.001416,0.000287,0.000169,0.000517,0.000241,0.000031,0.000010,0.000027,0.000150,0.000189,0.000341,0.000130,0.000036,0.000069,0.000049,0.000060,0.000061,0.000099,0.000157,0.000101,0.000028,0.000007,0.000015,0.000006,0.000022,0.000026,0.000010,0.000007,0.000057,0.000044,0.000089,0.000064,0.000008,0.000054,0.000389,0.000110,0.000022,0.000190,0.000101,0.000016,0.000021,0.000022,0.000007,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.755805,202.676986,33347.377243,3080.240651,183.637083,658.074343,316.983440,159.075659,17649.826640,14053.393346,758.799832,750.056125,397.407053,41.798698,9.651973,0.917444,1.279271,1.786449,95.895707,35.760562,5.929709,2.203093,3.072218,0.842744,0.387960,1.331363,1.389226,0.613342,0.204099,0.016730,0.023083,0.005254,0.035512,0.725946,0.142466,0.045359,0.229407,0.021018,0.015934,0.046818,0.009927,0.011489,0.010932,0.001407,0.000024,0.000285,0.000396,0.000465,0.001763,0.000478,0.000339,0.000161,0.000148,0.000035,0.000042,0.000052,0.000005,0.000200,0.000061,0.000002,0.000046,0.000144,0.000158,0.000113,0.000031,0.000023,0.000045,0.000091,0.000046,0.000002,0.000002,0.000002,0.000001,0.000007,0.000038,0.000034,0.000010,0.000073,0.000102,0.000081,0.000146,0.000037,0.000000,0.000000,0.000004,0.000021,0.000006,0.000000,0.000003,0.000009,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.805805,14243.093802,91922.575226,2434.398580,277.679949,2117.101744,46.093638,374.385024,26920.365531,35959.891411,3530.444130,9870.522505,3803.221477,3.411157,94.815386,15.784845,80.429665,78.922090,15.301072,14.762377,45.309245,6.646831,1.161911,13.913922,14.125608,1.644271,0.561385,0.571193,0.044912,0.219304,0.040973,0.000397,1.033200,18.680763,2.224411,0.055849,0.134048,0.023479,0.149256,0.220125,0.028946,0.000801,0.001804,0.002683,0.001136,0.002193,0.001408,0.000259,0.000548,0.000455,0.000861,0.000402,0.000164,0.000001,0.000029,0.000081,0.001362,0.001203,0.000093,0.000001,0.000007,0.000053,0.000001,0.000016,0.000123,0.000087,0.000025,0.000056,0.000061,0.000063,0.000083,0.000003,0.000004,0.000005,0.000012,0.000008,0.000032,0.000140,0.000096,0.000017,0.000046,0.000013,0.000009,0.000003,0.000097,0.000056,0.000002,0.000002,0.000002,0.000000,0.000000,0.000001,0.000001,0.000002,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.855805,1312.466199,36252.134546,3698.461168,3.327549,1.552856,16.732995,89.061552,18914.557173,20722.759317,400.471075,1630.301309,1037.067164,56.770619,4.511665,19.635008,7.702391,0.296299,61.918164,106.606577,1.709676,11.272639,11.166291,0.564880,0.707513,0.496685,6.318858,0.612232,0.067242,2.533459,1.090310,0.119005,0.090788,0.219565,0.483627,0.167673,0.010835,0.010140,0.001396,0.015373,0.007352,0.000779,0.000849,0.007503,0.006801,0.004890,0.000314,0.000139,0.000051,0.000957,0.004316,0.002142,0.001032,0.000190,0.000223,0.000056,0.000015,0.000016,0.000007,0.000121,0.000365,0.000034,0.000001,0.000003,0.000204,0.000472,0.000043,0.000001,0.000003,0.000059,0.000092,0.000011,0.000002,0.000004,0.000004,0.000046,0.000021,0.000010,0.000012,0.000285,0.000154,0.000052,0.000169,0.000140,0.000003,0.000001,0.000001,0.000000,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.905805,94.540796,1466.592150,438.049367,3832.558404,1068.622542,127.756449,41.386615,3228.189521,12540.517607,2723.949997,19542.715811,9210.570113,124.720844,0.007492,0.660023,12.775808,170.283412,2755.123723,1470.468438,63.938827,0.554057,2.902498,0.262924,0.029864,0.328775,0.567610,0.213995,0.045593,0.000932,0.003366,0.021292,0.007137,0.103298,0.482686,0.031331,0.029708,0.024890,0.049339,0.026353,0.060297,0.039573,0.000989,0.000112,0.000246,0.000039,0.000067,0.001820,0.002668,0.000671,0.002120,0.008766,0.010974,0.000238,0.000000,0.000152,0.000046,0.000003,0.000004,0.000039,0.000002,0.000092,0.000259,0.000001,0.000034,0.000044,0.000000,0.000027,0.000005,0.000021,0.000002,0.000001,0.000000,0.000004,0.000000,0.000026,0.000020,0.000000,0.000016,0.000022,0.000013,0.000024,0.000130,0.000071,0.000008,0.000002,0.000001,0.000002,0.000001,0.000043,0.000087,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.955805,2455289.528278,17127886.600430,3002895.109318,2841.565465,0.656172,21.290085,42.075291,6012.367774,16840.961365,619.901797,9433.443813,749.008463,31.054679,185.205723,418.206097,237.267568,103.773392,158.794882,73.050779,7.442476,3.051417,0.502451,17.002974,49.308394,21.332400,0.944867,0.013571,0.188523,0.065222,0.069582,0.072527,0.004212,0.445915,0.908243,0.329852,0.003096,0.001874,0.004293,0.013774,0.001283,0.003932,0.003791,0.000275,0.000134,0.000239,0.002388,0.000852,0.000134,0.000045,0.000088,0.001419,0.001629,0.001867,0.008185,0.013709,0.002693,0.000004,0.000383,0.000329,0.000039,0.000329,0.001564,0.000727,0.016460,0.019991,0.013611,0.023023,0.011295,0.091536,0.035965,0.036896,0.011578,0.004700,0.016659,0.017661,0.017297,0.005741,0.002068,0.000826,0.000081,0.000055,0.000806,0.000050,0.000015,0.000033,0.000001,0.000006,0.000027,0.000004,0.000003,0.000000,0.000005,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.005805,51283.891091,182132.692420,26297.493683,316.077333,1045.718335,97.772214,38.299741,661.473249,3674.807388,217.904022,2495.058605,1260.603939,54.319346,3.358166,69.448967,46.264851,77.244978,35.034323,4.578641,2.187714,0.306178,5.360371,2.502323,3.132199,6.341466,12.618831,0.549175,0.775128,1.293137,0.852754,0.552540,0.072613,0.072191,1.197700,0.098466,0.006230,0.001690,0.002930,0.004765,0.001175,0.001146,0.002913,0.009693,0.004302,0.003896,0.000974,0.000047,0.000300,0.001453,0.000979,0.000445,0.000559,0.000023,0.000073,0.000564,0.000759,0.000032,0.000274,0.000854,0.000160,0.000002,0.000027,0.000024,0.000022,0.000034,0.000440,0.000489,0.000399,0.000033,0.000076,0.000253,0.000017,0.000023,0.000193,0.000093,0.000118,0.000022,0.000039,0.000112,0.000033,0.000001,0.000002,0.000002,0.000002,0.000000,0.000027,0.000077,0.000010,0.000004,0.000021,0.000015,0.000012,0.000001,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.055805,494.459475,889788.923888,526746.775643,8.853331,1452.464145,5.908941,27.847508,169.938380,199.675360,107.273765,1258.933067,1309.500956,47.600748,11.592306,14.532061,0.163631,21.285606,22.843839,0.147432,0.307694,0.182381,1.390656,0.025305,0.165491,0.870002,1.255875,1.213640,0.362627,0.309210,0.265888,0.290440,0.202855,0.932997,0.267710,0.093857,0.008838,0.032031,0.133277,0.064390,0.002172,0.000085,0.000714,0.002403,0.001857,0.001770,0.004941,0.003863,0.000328,0.000887,0.002413,0.000306,0.000103,0.000125,0.000080,0.000121,0.000007,0.000015,0.000022,0.000029,0.000013,0.000007,0.000008,0.000075,0.000143,0.000079,0.000037,0.000016,0.000046,0.000008,0.000040,0.000459,0.000503,0.000105,0.000004,0.000015,0.000157,0.000514,0.000265,0.000084,0.000025,0.000009,0.000010,0.000001,0.000011,0.000002,0.000000,0.000013,0.000005,0.000001,0.000001,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.105805,4944164.665776,221451693.449186,259165720.285946,10617440.773740,21231.095220,2700.892022,157600.739107,1838.765430,30287.263561,1884.030619,19988.904891,40317.968109,639.555209,6.662410,129.680899,681.530968,1025.963417,865.358674,94.724163,54.527232,48.639431,2.769695,3.122535,9.987781,387.506941,1246.382431,918.361385,70.263084,5.949440,3.177845,0.094911,0.516117,0.141041,0.868847,0.272963,0.118058,0.255766,0.109571,0.026389,0.020897,0.023914,0.012291,0.061846,0.012475,0.144095,0.331161,0.182239,4.358498,0.167658,0.041726,3.797621,5.582593,0.238695,1.107057,0.534905,0.852808,0.613913,0.146824,3.081218,1.709773,0.062459,1.735118,0.425300,0.852163,0.231619,0.849582,1.190080,0.038121,2.000447,1.219876,0.086648,1.036965,0.551049,0.374832,0.132868,0.923037,0.455481,0.499916,0.178438,0.217915,0.867736,0.170597,0.138779,0.039695,0.194688,0.076205,0.017473,0.023793,0.016802,0.002618,0.004464,0.005251,0.011253,0.000023,0.003888,0.000568,0.000175,0.000025,0.000051,0.000029,0.000002,0.000004,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.155805,216750.236623,6165253.334487,2365397.269097,1544.389670,10281.122840,896.540881,25.324081,2019.249274,4086.308674,1059.726587,988.940630,1694.753120,197.426053,93.058258,2.445065,6.383518,18.013103,464.151182,574.884963,24.824720,9.277272,4.107517,0.373646,0.767328,4.767099,26.785009,0.713847,11.097509,2.274735,1.196993,0.092771,2.727080,2.912070,1.180338,0.403107,0.094580,0.019017,0.049602,0.021339,0.046364,0.135592,0.077069,0.048066,0.018051,0.018422,0.118187,0.429276,0.394338,0.051193,0.005763,0.184959,0.484930,0.299408,0.017597,0.036873,0.079317,0.072289,0.112012,0.025168,0.006737,0.003601,0.030574,0.052918,0.230793,0.661121,0.104698,0.003262,0.011333,0.062203,0.068255,0.087394,0.095165,0.009613,0.091601,0.012741,0.003116,0.000888,0.030396,0.007464,0.002477,0.001045,0.000440,0.000285,0.002040,0.000692,0.000932,0.001229,0.001570,0.001377,0.001370,0.002066,0.003346,0.001802,0.000450,0.000973,0.001044,0.000709,0.000530,0.000480,0.000481,0.000428,0.000362,0.000355,0.000369,0.000374,0.000371,0.000375,0.000377,0.000346,0.000320,0.000328,0.000330,0.000322,0.000321,0.000321,0.000318,0.000327,0.000328,0.000318,0.000320,0.000321,0.000323,0.000325,0.000326,0.000327,0.000321,0.000313,0.000313,0.000079
1.205805,642862.283131,7320877.195197,795152.615559,22957.239308,888.164695,201.739664,131.413144,20270.743971,23143.472030,525.492599,133.278857,5.003627,6.565698,9.090114,9.261990,33.560385,56.343849,59.053225,47.469226,6.529538,0.118610,2.430287,1.179530,0.351356,0.837631,0.263169,0.236813,0.063213,0.409696,0.059768,0.155757,0.392553,2.549229,1.269351,0.101093,0.028960,0.031378,0.015448,0.014813,0.000521,0.000274,0.000554,0.000055,0.000722,0.000853,0.000264,0.000026,0.000037,0.000480,0.000521,0.000474,0.000851,0.000078,0.002076,0.001106,0.000377,0.001119,0.000203,0.000098,0.000186,0.002053,0.017299,0.000841,0.000014,0.003104,0.016906,0.016314,0.000245,0.000260,0.000026,0.000005,0.000145,0.000044,0.000027,0.000043,0.000024,0.000028,0.000026,0.000001,0.000001,0.000000,0.000002,0.000003,0.000060,0.000121,0.000073,0.000091,0.000242,0.000033,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.255805,32455.868020,149043.497790,15345.478894,494.254820,141.610332,5.301553,44.144502,5671.216692,4075.727386,1093.460516,10644.757102,818.190647,86.515008,735.522366,172.888804,39.008003,277.674974,658.692593,70.119665,0.462102,0.859118,5.271120,6.394677,6.079857,0.440538,0.792645,1.513328,1.378389,1.818451,0.529882,0.194896,0.220422,3.280541,3.470323,0.226040,0.128313,0.159771,0.094495,0.227528,0.547616,0.255746,0.034648,0.007764,0.010676,0.078762,0.139531,0.091181,0.085752,0.073560,0.104177,0.069130,0.029434,0.022299,0.024818,0.044616,0.035894,0.012474,0.016141,0.030042,0.034464,0.036683,0.041673,0.025490,0.014000,0.002860,0.000834,0.005958,0.025177,0.024229,0.022760,0.035804,0.031575,0.024310,0.014473,0.004093,0.004925,0.007763,0.007155,0.007457,0.008809,0.010644,0.012991,0.010472,0.005582,0.007285,0.010005,0.005314,0.002897,0.003743,0.004394,0.004197,0.004883,0.004031,0.003231,0.004449,0.004635,0.004011,0.004081,0.003780,0.003615,0.003906,0.003818,0.003444,0.003348,0.003470,0.003626,0.003598,0.003420,0.003358,0.003341,0.003301,0.003374,0.003414,0.003230,0.003127,0.003155,0.003176,0.003159,0.003059,0.003030,0.003142,0.003207,0.003117,0.003117,0.003189,0.003140,0.003109,0.003075,0.000754
1.305805,9803667.757737,165198119.819100,53982113.882645,29337.901310,8229.062558,631.484021,29.727680,2297.371886,3188.369769,161.808005,7826.543472,4802.944108,346.551633,95.668466,42.782598,0.253634,28.385338,210.416372,50.788563,25.301758,0.127926,0.596857,0.353436,0.407844,0.173529,1.248665,0.341725,0.014723,9.243018,33.629905,17.163350,0.465543,0.006511,0.014440,0.027920,0.176335,0.013341,0.131561,0.124489,0.033845,0.004350,0.001197,0.001756,0.027988,0.001389,0.000457,0.005423,0.006169,0.062982,0.084418,0.062968,0.016893,0.010748,0.000964,0.000699,0.002781,0.000540,0.001753,0.008980,0.001503,0.000039,0.000000,0.000161,0.001172,0.000809,0.000265,0.001848,0.000956,0.000019,0.000002,0.000007,0.000081,0.000112,0.000163,0.000285,0.000003,0.004056,0.002579,0.000200,0.000826,0.000336,0.000479,0.000865,0.000615,0.000506,0.000036,0.000003,0.000010,0.000012,0.000002,0.000001,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.355805,725127.962310,4303651.858299,1005327.617375,5680.138139,296.459962,999.572544,1053.220091,3165.409439,1180.885273,969.711673,5601.297384,1389.300907,128.241573,157.381816,4.031213,65.852789,12.383116,0.437462,0.133052,0.917184,8.576285,2.939011,1.462154,1.215370,0.355151,0.692912,1.998744,0.575394,0.102033,0.414271,0.138602,0.169574,0.187302,0.029319,0.016034,0.019463,0.483355,0.518647,0.036380,0.007246,0.004819,1.159016,1.795980,0.127012,0.002194,0.000628,0.001064,0.004750,0.009111,0.003962,0.000860,0.002989,0.000815,0.000033,0.000001,0.000006,0.000028,0.000301,0.000523,0.000167,0.000041,0.000067,0.000014,0.000012,0.000002,0.000032,0.000044,0.000009,0.000002,0.000049,0.000104,0.000021,0.000050,0.000142,0.000084,0.000364,0.001746,0.003421,0.081135,0.386689,0.915023,9.792344,3.709296,0.867519,0.518730,0.030408,0.005086,0.000030,0.000004,0.000002,0.000006,0.000011,0.000002,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.405805,1115.166786,147118.491581,149772.700189,1182.896596,32.009209,6.386698,174.764995,1211.857625,374.647880,7358.837852,103559.558036,14413.865016,3.826752,10.957609,3.318322,1.460664,3.201030,28.692796,46.004802,3.335681,0.336533,2.127671,0.574188,1.172278,0.465961,0.066829,0.423910,1.035511,0.005243,0.002147,0.029312,2.524957,3.130549,1.062446,0.196816,0.055154,0.136765,0.154076,0.018947,0.007012,0.021388,0.046695,0.032461,0.051027,0.049427,0.000350,0.014308,0.015201,0.004302,0.002821,0.000856,0.000095,0.000025,0.000000,0.000003,0.000145,0.000348,0.000006,0.000106,0.000681,0.000666,0.000175,0.000157,0.000468,0.000064,0.000566,0.001519,0.000345,0.000142,0.000131,0.000624,0.000039,0.000017,0.000419,0.000809,0.002693,0.004949,0.000080,0.000170,0.000919,0.001699,0.000441,0.000249,0.003855,0.001004,0.000750,0.000162,0.000002,0.000001,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
